Date,NVIDIA,AMD,Intel,S&P 500,NASDAQ,Microsoft,Dell,Hewlett Packard Enterprise,SuperMicro
2023-01-30,98.80450065512743,88.90218915650802,103.08123264010356,95.53235145038087,98.19609322503169,111.49044130188787,97.93017331378888,105.65725459321442,101.80134255466679
2023-01-31,101.99716805207473,87.02687419055927,105.39801571196408,95.72662575340283,95.95837729595749,109.7041684093507,96.63235193934638,106.9788621522916,101.15668493069806
2023-02-01,101.84258869097293,88.07955853258643,101.6780691003086,96.62419018688612,99.20690029370145,112.91492412230672,95.3429403463905,106.74961386018244,101.23129200557605
2023-02-02,102.28566140054728,90.75113242442485,100.89018416406307,98.04090489935145,97.51915136550213,114.62649593252256,95.2177257600468,107.54743339803419,102.23509916617135
2023-02-03,99.67789217362746,86.40116837631844,98.58046503454527,98.46530741809549,98.86177929334599,113.74835605392533,93.5958970391233,109.83702680017896,102.97845223241414
2023-02-06,98.89166739982021,85.15371650595904,95.97856876306443,97.8212894839032,98.31088492821509,112.7940233455684,95.25625773182166,111.83016327442695,105.82909308445757
2023-02-07,99.40772879899396,86.26424380714641,98.15886935137124,96.2804276645278,99.59519361568896,113.59841515282972,94.63860243893498,109.35196366281849,100.90509382478527
2023-02-08,97.41759883751533,86.04332903914656,97.19160949439448,96.52333140466718,98.61096602151324,114.78707442431882,89.22151113346905,111.22222820209944,96.2898363623293
2023-02-09,98.44184361073285,86.81108656278545,97.81655908887655,94.53082148647573,98.38851367294998,115.37775095319503,88.63296668753013,111.15618754602087,95.52745547428378
2023-02-10,97.5546095419742,85.89265098609708,97.6758586178037,89.08329292257174,98.56742172358109,116.23456614622012,86.87175196002083,111.39600501542829,97.81495628138244
2023-02-13,97.27815197326177,86.17023849046363,98.55892813639011,89.93236325514977,96.69032847330277,120.32592378361464,84.11570077640276,111.63705926647387,94.94771031867452
2023-02-14,96.39932828382621,86.0311989581739,98.6610783371281,91.63016907550488,98.2196297877699,123.04900328548835,82.10966473043193,111.37975149906353,89.42624965662547
2023-02-15,100.25969372430663,88.16955957434,96.08011987122764,87.37315523911143,97.30969648753967,123.66581247934896,82.3632332875068,114.11235902285998,90.62667079952438
2023-02-16,100.53340825311248,88.7504573877095,97.94650852001618,85.67858661105635,96.96210641645092,126.14237020964454,84.62598328731187,114.0011725963565,91.24956100113205
2023-02-17,98.70830278518177,89.48283088728071,96.9303005981677,86.80809471988796,95.13078432534894,123.68884080411455,85.23221755329331,111.52838198894611,89.44243935273049
2023-02-20,100.62826793830317,88.87993679549358,93.8642364210135,90.44968642807333,90.3507788963855,124.82165012372991,84.275053974467,110.72865689432543,87.85834291209203
2023-02-21,98.47312510371688,88.14648849315377,93.01361024911651,90.55966186399415,90.0959395324467,129.488248186939,85.11932853614796,111.20189947388216,86.33005807278599
2023-02-22,99.17989349743834,87.51613851938826,95.75892516886407,89.31355558961128,94.53337253479286,129.0789464643891,84.41438675296465,114.01356118101808,86.69356859646393
2023-02-23,95.5902356944005,88.33783129380032,97.33937210987938,89.05830380488779,96.11133169613285,127.04560731027392,83.31767441701652,115.468590129052,85.78100560648116
2023-02-24,93.33777405227939,87.72656091986086,96.61195082686383,91.57843368454519,96.17042021292407,125.54116146161451,81.46908406497195,113.58521595230351,86.8001936137661
2023-02-27,93.98527916550032,88.36656979397199,95.8887954883401,90.46856867668187,95.76094420283533,122.95593491387025,78.68800847413652,119.31034227083931,82.01815106029123
2023-02-28,95.65533475650203,92.16704063914229,95.22402713763462,89.09490839283333,95.89973224919899,121.1736593537942,78.14518128324292,120.02566816998191,80.77663924820493
2023-03-01,96.270146566849,93.91107091896,99.1315412509583,88.30598452182676,97.04500351452262,120.42115130249135,78.462534318843,123.17127864782366,79.11901543521086
2023-03-02,96.33628746463513,93.43959314432514,99.83921248109475,86.69293688294205,94.85020884180433,117.1804567104083,78.38152383923884,122.88376132741638,78.87162502430476
2023-03-03,96.04515208352997,95.8245713373676,100.64799326264679,86.97498423168734,97.05893195977204,117.35767652856619,77.79998477710933,124.28060376290868,78.18063425329733
2023-03-06,93.4931901513069,95.18623524051112,102.67158850881574,89.87069188521174,98.5446738201459,119.61628879440772,76.39842418090431,126.45419323717257,79.5845141767499
2023-03-07,92.42765909266555,91.44898656427397,103.11058996008006,90.5232955948941,100.05868605560951,117.58817983297376,77.39656377384247,129.62362776205208,76.78419493183276
2023-03-08,91.85342680420084,89.7423906140661,102.52483489549807,90.13883681802231,101.03621086751639,121.30228227338402,75.42739098842475,132.4555626139603,77.00762384942277
2023-03-09,94.0709930651953,86.51921741330037,102.07095776086646,89.68487732046798,101.17688693364963,122.6870499342238,76.6659508578224,134.85882839488755,78.021562322324
2023-03-10,94.99969631909227,86.04074280843079,101.87375409948048,86.9527337041955,102.6396239244523,125.36305222953887,75.19823179915625,134.10338502653173,81.07477612061469
2023-03-13,91.93492982089305,86.20149854317935,101.74697784304601,88.55807207683581,103.95713515078457,123.86412494155509,74.13427421992895,132.66379580401372,80.45574430787724
2023-03-14,92.80662735000345,89.22102896163071,103.17678649521204,88.49105629243091,103.32499112521184,126.12966228130676,72.02621395587022,133.63915995772714,81.13874696669853
2023-03-15,92.37028347809974,89.9382364387324,103.23239029334931,88.24243197360083,102.24296815445749,123.52651279423691,71.36875558224015,136.22675640411023,78.37376112686474
2023-03-16,91.39684478731756,89.67903349011324,104.69341782611599,93.94837746597851,102.553492921668,125.87412799563236,72.82512419157274,135.71530476057617,74.78117656546345
2023-03-17,92.78914097830494,91.30115785818522,104.47206122426687,94.58488318803526,105.83319495742732,126.45777949026423,73.64168039489705,138.70150823289558,76.19420335366058
2023-03-20,94.98081960206869,87.40052531710178,104.58412880199643,93.23838972148442,103.31625493816861,128.00878724124365,75.14901087655784,142.82820195832446,76.33811851746937
2023-03-21,97.03483704073028,87.94348282809835,100.35223518232857,92.51792251894706,100.38718690341312,125.15266899086544,76.0014149036168,140.31065231393416,78.29010358226779
2023-03-22,95.69727483969979,89.43124945116804,102.1411696710538,94.71697307977585,100.81837163758802,123.06244459977148,74.39220680593526,138.06029197286006,76.29620670067978
2023-03-23,95.39255102990548,86.92076001771673,102.7979138503335,95.00731926675249,101.02179831397567,124.68004682373575,73.96699698435359,137.7693297448775,77.24213033611336
2023-03-24,96.31072995868531,89.03946057192096,104.79838203931062,92.35038642055913,101.47304584543838,122.46486140848684,72.87938754902697,138.7133600980481,80.28364402106044
2023-03-27,98.47877141457724,89.77581051335557,98.67552529614396,94.12208967603516,102.06961237199403,123.74634912948618,74.88440867971052,137.3551703885922,81.1181212222025
2023-03-28,97.83043792409056,89.1648180477887,102.74761695368424,92.93964499706371,101.71603863214342,120.51127850231457,73.15938844547775,141.16595959497835,81.72907290661398
2023-03-29,97.76066725803165,90.42700287396652,102.40939311231949,96.49606931897031,104.84861481232493,122.70018321174042,74.53287942329555,142.4620518754685,81.90651666349697
2023-03-30,95.89082835441121,94.66928236984893,104.62795501015513,98.6576740347659,101.5964121353212,119.82280670089776,75.93104747740415,142.67416946043747,79.49702113193473
2023-03-31,93.88439595815186,95.1556292504773,102.39957642148838,97.85396541858343,100.0145620438073,121.29015664240868,78.77788498817624,138.6766974042943,81.81129538051948
2023-04-03,95.69171906674391,95.77075441599963,103.60333239968861,100.43929920615565,99.9080370135462,122.95336230922476,78.20330021915831,135.12431125618727,80.97541687516973
2023-04-04,98.57441301996559,95.03454374966,101.36878347855905,100.65595784401353,96.72458967925904,121.38749758723125,79.38780206332369,135.97832190208553,81.95438254876322
2023-04-05,98.72816914969994,93.5618041270784,100.05348507247139,102.45321763216046,96.48112536669865,122.94617755448998,83.08195757271197,130.27377123661174,79.55634108390912
2023-04-06,101.0058929709565,95.25590117381324,103.83356847978222,103.5284289427406,99.78361671911803,123.73412058256537,82.13043374256453,133.0033647614695,77.83878385879106
2023-04-07,102.03945804267744,93.76784429922846,103.38566701319132,101.85881218956602,99.9250829226918,122.54913906308272,79.68288070609032,132.6757672477729,80.22857058423932
2023-04-10,101.02902301415483,94.04270830145069,103.78356303217033,100.62927480922465,100.48606414830007,120.22424786532684,76.7585029935633,141.37423724478316,79.83175640133337
2023-04-11,102.06233898211977,93.28536836521991,105.53764583405813,102.7826624321742,98.05397026383719,115.64941301031519,77.92171981427553,147.99879720196836,82.31177058988524
2023-04-12,105.50803818733704,94.31893260745295,106.5311390019253,102.17670656310943,96.94329057058742,116.59692876051233,75.05708330449767,147.56531147996876,82.3476080498346
2023-04-13,105.74896359984878,95.08982407880855,106.7983593782717,101.43357851669337,96.31277842678249,113.08782112988986,74.56573103602744,147.35477413999715,79.47878574842633
2023-04-14,109.37539939075653,97.20564863041116,107.52450492459141,99.57709535659674,95.79709073087473,113.43917187068955,75.28501174362498,150.39199626456966,81.05575231256698
2023-04-17,103.9728122476929,96.35992760610033,112.63926409074499,100.50037232383332,98.34844275989838,112.97759192767076,75.63158710349168,155.6201412377291,80.26158050521042
2023-04-18,105.99384097990225,95.98436491295807,112.45314168078647,104.72646306791479,99.54375214992692,114.64772334486561,76.3431969379504,150.63086907120154,81.54366103530461
2023-04-19,106.49635156501402,94.24942118714327,112.84919950178828,102.57426531200045,97.43052199426876,114.09272403561793,76.75131217996882,145.3546449028744,81.7478640861171
2023-04-20,106.17897678139434,93.55330766693353,115.16408505288726,102.70601058373931,98.00829430099726,113.47788339702379,78.78348094640891,143.64808018873472,79.38842743095567
2023-04-21,106.69237501896265,94.39959181060816,117.65284066178774,105.68904617842773,99.08289987037486,115.27507962595872,77.35385009052291,145.4228165464018,79.80806634697572
2023-04-24,102.77128318376691,95.97037952665603,120.38716398947301,105.60525296182882,101.44136823066738,116.18588654114964,76.3761049465577,146.96974765796705,83.47320892450355
2023-04-25,102.62807779746898,94.34432397299305,121.86486880716747,106.6451939237133,104.74945379469273,117.05996680840995,75.26458906341054,150.2171072971411,84.46317857532313
2023-04-26,103.66895756629262,96.12668811205816,119.01809349804691,104.46452680220182,102.72759200560473,118.29908773832501,76.58200810484055,146.71795742539777,84.53494228760674
2023-04-27,107.0441991392272,98.87713769715108,122.84674258797928,105.44295638836,101.16437080588442,114.80791101697493,78.03001855201606,140.02426206203228,86.52209402065765
2023-04-28,106.25577532758858,99.84303860079397,119.96882326842363,105.13264986200656,98.72109371996014,116.68338705880728,78.80442796946413,142.52513513619434,87.05968774376879
2023-05-01,104.85640036111512,103.74050309387603,120.6349752696698,107.28940411178192,98.35776088481545,118.25270579034445,80.74064278313153,140.26412701631642,87.59864681242253
2023-05-02,104.11872081327627,102.29064823244461,118.75481681176308,109.92311447353181,99.37351795530874,115.9900984195816,78.91099382450102,134.6998831413978,85.86134634789707
2023-05-03,106.33728692621418,99.89775347624756,118.543104651352,115.70411097827281,101.43518955950732,115.56306817440972,81.6132599503565,135.1849744521724,86.4346391672947
2023-05-04,107.35546880849668,96.49379696789694,119.26328343522704,117.13799308705926,101.38254261945848,115.61089444102176,84.17304127631633,137.42411263724748,88.39747200715229
2023-05-05,106.54008211429228,99.52571758430507,119.97017412691345,117.99496601512074,100.83538605891569,115.43864164346847,85.48718782822365,137.18483765463728,87.09615133743657
2023-05-08,107.95337345004494,100.97753039090476,120.92254716691731,118.54808936910266,101.24227295969315,116.34797483423674,88.61054585699375,136.02466991041788,89.75170571264886
2023-05-09,108.48683054916275,101.01674063056853,124.76476743426447,117.8055840557524,99.65247992050931,119.81832493025895,85.75440961403122,135.6863432788785,89.76659368225116
2023-05-10,110.91399553981498,101.7338961037073,125.83408708358441,118.69733426044583,103.91668671056613,122.5544164656762,84.93211377671619,134.77566332092675,88.35228596910025
2023-05-11,109.6893872519739,99.59648923178858,125.15670549389866,118.0910249294486,100.6793472514404,119.48511661491408,83.75953513545419,131.23632741125948,90.29185203207854
2023-05-12,109.2996342120103,104.61765017966692,127.50736661698996,118.58337233635802,101.15201781657333,121.11506086153909,85.04353417243122,129.45235149404704,89.95453208220404
2023-05-15,108.77038756046849,105.04495298317018,130.47693792790955,121.80314221731643,105.34700688121481,124.47947573210212,83.33391975570207,130.8925863299055,91.50087727263407
2023-05-16,105.91295696097251,105.43234783376242,127.20820928503667,119.44858378655951,105.46668075352909,125.59184554026267,84.67142108328667,131.82631786528847,91.14995561110894
2023-05-17,106.85795531505566,107.12088193825352,128.66448904264126,122.26728024989927,105.1712917095784,128.4829206558591,87.06853022142582,132.36169039582938,91.22319251578845
2023-05-18,107.736445833188,108.31208592364246,130.40447745052114,125.58589561529536,104.524603064635,133.80794784090816,88.35749779294483,129.81995287404735,92.3061216515824
2023-05-19,108.07067328357918,108.95954096602097,129.56320294851577,125.38980949766453,104.25202028905208,136.7081268493117,88.93845014989681,129.43957220196032,93.02776547860536
2023-05-22,107.88784551447958,107.40038560125626,133.0632409680565,120.16894171389518,107.21871685005657,137.55382682388316,87.26129627734944,123.8942125371536,89.50102376002322
2023-05-23,105.15748305174203,108.57420384676209,132.59737169285424,118.80425036847481,102.58287564726136,140.59400979566965,85.86188518284256,124.4231830004964,87.67297655508395
2023-05-24,104.5882754329074,112.82385137902983,132.86409516054457,121.98106306549344,105.83153929677663,141.1701298359384,88.08505357888494,128.0659397098159,89.47800530432664
2023-05-25,104.18516185421896,116.02899658269351,132.33776248633907,122.02285850495653,102.92337928934433,141.4070219062218,89.53731010241897,124.37986353268464,89.42049494688273
2023-05-26,102.82600959686532,119.90015699072627,132.3128275310679,119.6817224938603,102.47740749223006,140.58286152195464,89.54801962538006,123.0093773562118,88.66268969051656
2023-05-29,102.8028003029438,118.85411042900797,129.34564598732294,118.56922123096948,101.70012779226805,145.14734343030634,88.88015339892534,123.90514831901797,86.43091854317014
2023-05-30,103.94195989475939,116.68001958288966,125.55568693105381,120.65750984583029,102.99894677502509,142.94566530944888,85.35906324660658,127.09655497162382,84.73732833961057
2023-05-31,108.17486296039738,116.56150320625402,129.4968926581534,122.07338607147304,99.80984322060921,147.498106585877,83.6077472168432,126.0461664683994,81.48036669246912
2023-06-01,108.87708616885877,116.86625305191153,127.23856695564865,121.58769977259402,100.83224069067961,149.14968454981832,86.8791830665989,124.38928878011822,81.4782796238805
2023-06-02,109.76454414903625,119.59903368918701,124.65208083545855,120.79294320335245,105.01538643472466,145.15454268007164,84.73247565212344,119.57810229530726,80.66604289256784
2023-06-05,109.93040734132674,115.73008955438038,119.22126362481667,119.94314516097711,102.25731692375768,146.39604743110414,85.12983676697402,119.90918567106677,79.26795857287982
2023-06-06,106.041572537498,119.44398459769413,117.638096453655,117.82636410396054,102.747551114756,140.42301108360658,86.92172443986387,124.89039560207718,79.31849439314446
2023-06-07,106.30346579417653,119.24568871450701,114.46636211075382,121.72730207828596,101.48995771286647,142.3482330805139,84.81835314503105,125.67060703976568,80.054523430782
2023-06-08,106.75042979280391,118.40648270387746,118.16823896792879,121.03997989751451,102.45591316151898,145.03927370962504,85.20802642845295,125.70258020792865,83.56603173583088
2023-06-09,112.32972416601308,116.18729804385804,120.4957209909916,124.08330873928865,102.5976051350834,143.4950232863697,86.88307229039584,126.60030356412905,81.20632184290062
2023-06-12,112.23455625622768,112.51611248384512,118.77708969064831,127.95797397349469,101.38390232834942,144.0217869044758,86.98298664523418,126.6608387552834,83.25171588940283
2023-06-13,113.24814056813752,114.5372857329399,124.06845653927917,130.61517715112694,102.47453415223933,149.8234379587888,92.05131662689911,124.68995969620073,85.03846681496486
2023-06-14,113.50926412234296,114.87704448068365,126.44254488410115,129.59214602069397,106.27500332636896,148.48777188496234,89.0622276378152,126.83033745807897,83.88348670732948
2023-06-15,111.19667623378724,112.08562213424676,125.55787347587804,130.74222471390755,105.97551230767863,145.52126064654198,91.02823806939257,127.4917868975259,84.39221649064352
2023-06-16,114.07182823245284,109.350556369856,119.21869320888045,130.78355074552167,107.6070221531198,150.00815668292188,90.79556672984442,127.62594204759613,83.78858723859648
2023-06-19,116.12953123208926,108.78021733065357,124.6215474566932,128.52439082288566,104.93132413871945,156.07624820656218,92.27902129847298,125.22564004557728,84.26733608946621
2023-06-20,118.31516320977985,112.57451814165994,121.09582326073897,129.46097191736433,103.0290527533791,156.27507583634235,93.17654025865808,128.57795029522953,86.97927976783711
2023-06-21,116.51822219670987,112.15891249300242,117.05025703200994,126.51174794904234,104.10551323262779,159.62393517862793,91.89413998657278,130.37727719144704,88.20674220611649
2023-06-22,120.13679884765867,108.95533328287698,119.38557454149517,129.61806525614801,107.29971196281055,164.0981171925301,92.39771324346228,129.02677501991377,89.28040944376221
2023-06-23,117.1289312613006,108.58326593381251,125.15130660962062,128.5173038051458,108.17015587267,161.85822964106737,89.04755427456317,131.70233836253527,88.69060641718939
2023-06-26,118.85507693908326,108.15387651470662,128.55360199513126,129.13716758033286,107.60105530936505,160.4814446496942,90.20205136437279,130.48390514106228,86.23554991863155
2023-06-27,124.41857760864637,102.4825324303814,129.9391761657464,129.97213718122373,107.70713145418975,164.62467278434505,90.82112331588073,128.53446648392523,86.04847360293871
2023-06-28,122.3270109286232,102.52497072065268,131.4198443612033,129.40310623578537,105.12128198216371,170.37012087707302,92.06293900553055,126.67147991263391,88.29710634940257
2023-06-29,121.30852179024961,102.205227057773,133.59724923722945,131.02502872717764,106.4973517858327,172.49252662587142,94.09406530709818,122.27327245564483,85.77681050916767
2023-06-30,121.91421855148361,103.78165349025609,135.55826605187087,129.8853634451272,108.48317182822908,169.66428964187693,94.87056687093212,123.51200434546895,84.13832011409941
2023-07-03,121.0523443885126,107.77508038577777,136.25284335608384,132.25264705886315,107.61077113488506,176.61055302927687,95.23693692519296,119.07509526510059,84.5190758585545
2023-07-04,117.66127254791633,110.36505573874275,136.46867086829153,128.79826166450874,106.70674994629398,174.94698441481157,93.64444517631772,116.23290650707024,83.02367176117173
2023-07-05,118.17560050286703,109.93708501593883,136.22959651345866,129.22684967694974,107.38087673159316,173.984293912521,92.39481481187703,111.48923700149678,81.87375497396755
2023-07-06,116.01935971865547,107.6690259854293,134.10723588066708,134.34146488260296,106.55035064548417,175.38430319348038,94.67093265445027,111.37536257983362,81.34387035416083
2023-07-07,117.46633560920934,113.37195239492681,133.2873710879428,131.7612185441997,106.51597193057997,181.04627120607148,97.47572074309512,111.11848541832056,79.28486599327256
2023-07-10,115.658706702722,113.67628451315905,128.7077321398084,130.0806174554639,111.0955660456483,184.35571005660566,97.0992491638445,110.47022859008999,77.89877332449143
2023-07-11,119.59095099799781,113.87846754294003,128.39023686685394,131.52167095740512,110.65779241064996,186.10659338661776,97.27597513244731,108.2440818250393,79.1504943079391
2023-07-12,118.07632372893573,113.9943386852659,125.78753282018907,132.0992662148551,109.9753875999653,188.05434230058918,95.60357860113956,105.78210535581546,77.2392160064181
2023-07-13,117.66999590315989,114.616941019441,122.94828350459319,133.13130520436457,108.66108976632711,188.4436699591934,97.9320168466116,106.83859326615952,74.92532661949328
2023-07-14,119.93753724357015,114.4579434545896,123.3291629047776,134.5403326710428,110.38704506846412,190.7733595324466,99.32346789352961,105.73697640337181,74.13108072533193
2023-07-17,117.34481315941927,113.3164268988606,126.70098785805354,136.35587768785467,110.09733609400215,181.35083408066754,103.26902796913312,106.48000773443972,75.36455593566076
2023-07-18,118.23067246944504,112.24703951442778,128.96466978706349,139.49124430840524,108.77754859708699,180.49265487962722,101.54789868584115,104.66931800094564,75.21846655525742
2023-07-19,121.67625182390086,112.34188092137619,124.84940561723701,140.7461595917671,111.76089041732617,181.58038279975912,100.87157363801941,105.1216207995709,74.67000196263903
2023-07-20,118.12942988234914,111.28940652418954,122.31589122177037,140.17963475224698,115.04577322421461,177.61824770088796,101.42928434263878,107.93525992683357,74.88558739651533
2023-07-21,118.92003202090419,109.86969695202757,124.55615860205032,142.1774011756201,113.77929512978984,179.20375101324268,102.83203012147773,109.27617376929467,72.4207920406652
2023-07-24,119.894897521241,110.26837063471648,122.04638341046784,147.6935486174388,109.64560242497157,178.68595531895917,102.48102812857654,108.45132700964753,73.28217313021419
2023-07-25,122.12931367563479,109.87145474438911,121.43704694773784,147.4199204829394,111.96463693686805,185.17395550919633,100.78402205257349,109.08511433136658,73.99071652358484
2023-07-26,119.47434278925913,113.3411798781245,122.71226247572288,144.66455576726895,110.54351497625751,191.22180994804785,102.65136358906754,108.63641414981441,73.53299741108165
2023-07-27,116.6775520970274,107.50191072985069,120.27435156624227,147.98339407630138,112.40202914646702,189.6698324397724,104.22426038224972,108.72958113988075,75.1594362963372
2023-07-28,118.24556203759587,110.00994503907326,120.46769380391254,147.74549252706825,108.08555784081324,189.32524896913105,102.40810240782045,108.09762078038621,73.61491574445728
2023-07-31,119.30264111576886,112.91659522744521,117.1933204600422,141.4436462776018,110.12318102340018,189.2724364425046,105.27643620365858,107.81800421959917,75.42276408606173
2023-08-01,120.25823821165378,108.403566807859,115.72519837957468,143.95404943364062,107.56574209205061,187.78982957633409,107.83507199132868,108.35082646328691,75.80665640009347
2023-08-02,121.45227795240251,107.8232010080885,116.40747233572188,142.52795947030688,109.24541152937535,188.74765154210107,108.22176100509886,106.2740473203272,75.44801118206453
2023-08-03,120.1648237562666,107.18393694646299,112.64054112021269,142.3839113580639,109.38584228429627,186.11166952977123,108.49144500677498,104.1892080628264,75.56891867915873
2023-08-04,121.08349271925726,104.3274599571218,113.57652710632544,143.44319164635752,107.40827878900268,182.12658938158327,109.79129787139303,101.3687175275662,75.55793886922292
2023-08-07,122.15646797115254,102.86099836048513,113.47513098273018,144.10446384117697,106.64130567226994,184.61338671641292,107.99796007021331,98.19532703863625,77.55309595677512
2023-08-08,120.77768445274029,100.73059105363275,114.67227081612138,146.2644508868493,108.211744905079,187.15931455209991,108.16002500402874,95.87343432634206,76.03820615494034
2023-08-09,125.64689600943865,104.41183168925065,115.12846952513374,145.10753895035668,108.54913712093145,184.37320200433413,103.60133186646858,96.2463100938425,75.03067066518348
2023-08-10,127.21454941225998,106.52236733479614,118.2119332887761,146.71273537340676,109.92643675310359,187.8960408007727,105.5106125090682,94.59513242962932,76.7358220266032
2023-08-11,124.56517030829907,109.39113206410633,118.4488879331944,146.06852950119716,114.38162460805687,185.74809695437148,102.31048993375437,95.63305758756434,75.97531641471853
2023-08-14,126.574540060744,111.13410924349708,117.37241131285505,148.34372353526433,110.91759629612422,186.91149389432783,105.47888175914859,95.76639636654632,77.49563275739173
2023-08-15,124.48686599863301,108.79128714968193,117.60081216376742,150.28811659251303,114.61606052272805,190.20242218509426,104.87739878557569,92.0631017489364,80.28460135958532
2023-08-16,126.8199605085424,107.81320938231305,118.8198575469186,147.5966406714265,114.9698939122721,190.30280126726637,104.527806795008,93.33352759722607,79.80001149097905
2023-08-17,130.13908130156983,109.03015003710739,118.8765585500618,150.92046422749726,113.01820167246933,192.26193401741287,103.30956885204597,94.91235502182667,81.0470659437656
2023-08-18,128.39344168645985,106.52871969480285,118.91362828190766,149.42344355996764,110.12422680131374,190.5068530958788,102.80740402646245,93.0921967296046,79.33909258756184
2023-08-21,131.2524455489644,108.20760897255842,117.18464389534988,151.95783789110868,109.8178162919814,189.98689670864613,105.81664119258298,93.93969234282126,80.69536787302332
2023-08-22,132.72977300833898,107.84981965181586,115.57241541418003,153.1956478820076,111.95190616180948,189.43266909607323,100.64684505036881,92.39626650917346,81.1786104470075
2023-08-23,135.31019949606934,107.20310725137413,112.27257962378188,158.95023918616837,111.77827072486075,186.8314617214995,103.30787795788018,92.64143145893169,82.10897947658162
2023-08-24,140.84923883227054,108.88825426670624,116.14503321811743,158.36699995055776,115.26833469359352,186.39511996977495,104.09926481869333,90.36338161099602,81.21305215526662
2023-08-25,140.58053196161757,110.01908777655552,113.19758996564205,157.3872884898466,112.03811092548571,180.84569624165675,101.67995283378647,87.18601272533328,78.67744517832305
2023-08-28,138.88306093862073,109.38985304258803,111.57228720135596,157.45207033835425,112.12306057881624,179.28625024987448,99.58471052320023,86.57951684693957,79.62669180338384
2023-08-29,136.8289403867273,112.09031615851008,109.91341422252275,156.62330630478513,109.42673991866616,178.4799085702877,103.01319904942392,86.4258746609633,76.49990584921837
2023-08-30,135.0068980709192,109.83491702918697,111.82574139023004,159.254395860507,110.33198768750756,177.77962568451338,101.1579171600456,85.79897646611505,76.16736000536166
2023-08-31,135.2037335126527,111.35269413041165,111.1101691905786,154.23370798780547,112.39936064728349,177.13429472472134,98.91554857734239,83.82726354963937,77.75344148637494
2023-09-01,136.53184512699912,112.84059163094557,113.82735076200295,151.10682802326565,111.56589287603968,177.1280447187618,101.25453440832192,83.2154937526337,78.20736255689913
2023-09-04,137.69698276962396,112.31126445140312,112.2372040162074,148.00066723700812,105.8666298858205,179.03904914553587,102.03126376650799,83.72193451428053,81.41127207413582
